ï..Ensembl.ID,Gene.symbol,Gene.type,OS1,OS2,OS3,OS4,LS1,LS2,LS3,LS4,OS,LS
ENSG00000008438.4,PGLYRP1,protein_coding,3.875,21,0,1.25,9.25,1.25,7.5,1.75,6.53125,4.9375
ENSG00000008441.16,NFIX,protein_coding,1298.625,1343.5,1309.0625,1424,898.875,1044.625,879.875,936.3125,1343.796875,939.921875
ENSG00000008513.14,ST3GAL1,protein_coding,2810.5,3452.625,2631.375,2895.4375,5198.5,5118.75,4749.75,4489.375,2947.484375,4889.09375
ENSG00000008516.16,MMP25,protein_coding,25.75,26.75,11.25,16.75,46.5,25.25,30.375,25.875,20.125,32
ENSG00000008517.16,IL32,protein_coding,3043.125,2888.625,2860.625,2924.25,10113.5,8602.5,7095.625,8187.375,2929.15625,8499.75
ENSG00000008710.17,PKD1,protein_coding,686.25,1228.125,809,760.25,2013.9375,1157.5625,1602.0625,1676,870.90625,1612.390625
ENSG00000008735.13,MAPK8IP2,protein_coding,8.75,6.125,24.625,2.5,9.25,10.25,16.5,10.25,10.5,11.5625
ENSG00000008838.17,MED24,protein_coding,1020.6875,1365.6875,1185,1233.4375,1156.125,1138.875,1138.25,1076.0625,1201.203125,1127.328125
ENSG00000008853.16,RHOBTB2,protein_coding,350.375,487.625,409.375,336.5,565.875,488.25,566.8125,528.375,395.96875,537.328125
ENSG00000008869.11,HEATR5B,protein_coding,1083.25,1118.75,1066.5,1011.25,1272.8125,1298.75,1321,1297.25,1069.9375,1297.453125
ENSG00000008952.16,SEC62,protein_coding,3082.125,2810.0625,3031.25,3147,3493.125,3610,3757.25,3477.125,3017.609375,3584.375
ENSG00000008988.9,RPS20,protein_coding,6383.25,4320.75,5391.625,5486.9375,3253.875,4107.5,3214.5,3210.6875,5395.640625,3446.640625
ENSG00000009307.15,CSDE1,protein_coding,14230.75,13789.875,15113.75,15093.875,10593,10199.875,10419.75,10185.375,14557.0625,10349.5
ENSG00000009335.17,UBE3C,protein_coding,3806,4615.375,3872.25,4278.375,4282.25,3800.125,3819.125,3876.25,4143,3944.4375
ENSG00000009413.15,REV3L,protein_coding,1403.5,2227.125,1703.9375,2011.875,1267.4375,1263.625,1411.75,1446.375,1836.609375,1347.296875
ENSG00000009694.13,TENM1,protein_coding,5.25,3.625,5,2.5,8.5,0,2.25,10.25,4.09375,5.25
ENSG00000009709.11,PAX7,protein_coding,23.375,31.25,23.375,23.875,18.875,15.375,28.5,25.25,25.46875,22
ENSG00000009724.16,MASP2,protein_coding,60.6875,22,33.75,34,37.125,49.625,64.25,51.375,37.609375,50.59375
ENSG00000009765.14,IYD,protein_coding,6.5,2.125,10.25,6.75,10.25,6.125,5.625,1.75,6.40625,5.9375
ENSG00000009780.15,FAM76A,protein_coding,329.375,410,348.375,351.25,341.75,432.875,443.75,475.75,359.75,423.53125
ENSG00000009790.14,TRAF3IP3,protein_coding,23.375,13.75,7.75,9,13.125,22.625,18.125,15.125,13.46875,17.25
ENSG00000009830.11,POMT2,protein_coding,383.375,506.125,406.8125,499.625,513.875,554.25,592,655.1875,448.984375,578.828125
ENSG00000009844.15,VTA1,protein_coding,2001.875,1651.6875,1769.5,2066.5,2075.75,2191.875,1974.3125,1826.375,1872.390625,2017.078125
ENSG00000009950.15,MLXIPL,protein_coding,3.875,2.125,10.25,4.625,1,3.625,4.125,5.625,5.21875,3.59375
ENSG00000009954.10,BAZ1B,protein_coding,3199,3677.125,3259.375,3184.875,3122.8125,3396,2893.75,3018.5,3330.09375,3107.765625
ENSG00000010017.12,RANBP9,protein_coding,2192.375,2372.625,2368.9375,2232.5,1758.75,1989.25,1742.875,1772,2291.609375,1815.71875
ENSG00000010030.13,ETV7,protein_coding,11.25,4.5,5,11.25,5.625,8.75,2.25,2.625,8,4.8125
ENSG00000010072.15,SPRTN,protein_coding,551.375,630.125,550.8125,653.875,287.375,535.125,442.875,425.9375,596.546875,422.828125
ENSG00000010165.19,METTL13,protein_coding,966.25,1112.625,1043.9375,881.375,1274.125,975.5,1031.5,1059.5,1001.046875,1085.15625
ENSG00000010219.13,DYRK4,protein_coding,583.375,657.75,750.9375,632.75,708.5,612.75,657.4375,564.875,656.203125,635.890625
ENSG00000010244.16,ZNF207,protein_coding,3579.9375,4137.375,3778,3572.375,2943.875,3059.5,3324.75,3528,3766.921875,3214.03125
ENSG00000010256.10,UQCRC1,protein_coding,2313.125,2269.75,2164.75,1992.4375,1572.375,1847.25,1566.75,1752.375,2185.015625,1684.6875
ENSG00000010270.13,STARD3NL,protein_coding,2789.4375,2496,2798.3125,2948.625,3298,3162,3214.5,3320.875,2758.09375,3248.84375
ENSG00000010278.11,CD9,protein_coding,45885.125,41589.5,45090.375,45473.75,40914.625,53761.375,56374.25,54551.875,44509.6875,51400.53125
ENSG00000010292.12,NCAPD2,protein_coding,1063.25,1277,1043.9375,1237,665,642.75,657.4375,650.875,1155.296875,654.015625
ENSG00000010295.19,IFFO1,protein_coding,621.125,767.4375,693.5625,632.75,853.75,968.875,842.25,1040.75,678.71875,926.40625
ENSG00000010310.8,GIPR,protein_coding,2.75,4.5,2.625,14.5,18.875,23.625,8.5,6.5,6.09375,14.375
ENSG00000010318.19,PHF7,protein_coding,89.625,122.375,87.375,77.25,50,71.375,86.5,52.875,94.15625,65.1875
ENSG00000010319.6,SEMA3G,protein_coding,587.625,480.6875,371.5625,385.625,254.875,204.875,197.25,237.25,456.375,223.5625
ENSG00000010322.15,NISCH,protein_coding,3073.625,3725.375,2720.875,3177.5,3255.375,2532.625,3458.5,3192.25,3174.34375,3109.6875
ENSG00000010327.10,STAB1,protein_coding,5528.25,8380.875,4727.625,5416.625,6536.125,5702.5,7718.625,7196.875,6013.34375,6788.53125
ENSG00000010361.13,FUZ,protein_coding,29.875,42.75,17.5,12.375,18.875,32.25,24.625,14.375,25.625,22.53125
ENSG00000010379.15,SLC6A13,protein_coding,0.25,9.75,1.25,2.5,7.5,5,4.125,12.625,3.4375,7.3125
ENSG00000010404.17,IDS,protein_coding,3187.125,2752.125,2808.8125,2996.6875,2136.625,2489.625,2064.5,2237.375,2936.1875,2232.03125
ENSG00000010438.16,PRSS3,protein_coding,1751,2539,2053.6875,1839.125,3480.3125,4669.25,4060.375,3969.75,2045.703125,4044.921875
ENSG00000010539.11,ZNF200,protein_coding,224.6875,229.75,197.875,246.125,320.125,269,303.625,255.5,224.609375,287.0625
ENSG00000010610.9,CD4,protein_coding,5.25,6.125,7.75,3.625,8.5,19.75,19,12.625,5.6875,14.96875
ENSG00000010626.14,LRRC23,protein_coding,33.125,32.25,30.25,29.125,68.625,35.125,48.375,45.75,31.1875,49.46875
ENSG00000010671.15,BTK,protein_coding,0.25,5.25,7.75,3.625,3.75,1.25,1.375,1.25,4.21875,1.90625
ENSG00000010704.18,HFE,protein_coding,85.625,70.625,68.75,93.875,87,103.75,68.375,37.625,79.71875,74.1875
ENSG00000010803.16,SCMH1,protein_coding,800.75,975.875,866.4375,919,668.25,783.5625,871.25,719.0625,890.515625,760.53125
ENSG00000010810.17,FYN,protein_coding,4762.625,5408.5,4924.5,4744.125,5950.1875,5070.4375,5268.25,5539.75,4959.9375,5457.15625
ENSG00000010818.8,HIVEP2,protein_coding,557.125,523,397.625,487.625,614.25,580.125,695.75,611.9375,491.34375,625.515625
ENSG00000010932.15,FMO1,protein_coding,41.25,17,19.875,46.75,21,11.375,13.75,18.5,31.21875,16.15625
ENSG00000011007.12,TCEB3,protein_coding,2893.75,2891,2998.6875,3082.625,3276.375,2749.1875,3068.1875,2852.25,2966.515625,2986.5
ENSG00000011009.10,LYPLA2,protein_coding,1686.125,1667,1603.25,1453.25,1286.625,1278.0625,1341.125,1527.875,1602.40625,1358.421875
ENSG00000011021.21,CLCN6,protein_coding,369.75,438,467.125,438.75,489.0625,395.125,571.25,499.125,428.40625,488.640625
ENSG00000011028.13,MRC2,protein_coding,377.875,488.6875,298.375,352.5,367.9375,471,571.375,503.375,379.359375,478.421875
ENSG00000011083.8,SLC6A7,protein_coding,1.625,6.125,0,5.625,2.75,11.375,12.75,2.625,3.34375,7.375
ENSG00000011105.11,TSPAN9,protein_coding,2029.5625,2186.125,2096.375,2047.875,2342.25,3312.3125,2517.375,2976.5,2089.984375,2787.109375
ENSG00000011114.14,BTBD7,protein_coding,1872.375,2330.875,1850,1802,1870.0625,1923.875,1895.5,2107.5,1963.8125,1949.234375
ENSG00000011132.11,APBA3,protein_coding,278.8125,369.3125,322.875,328.375,612.75,598.0625,703.75,601.5,324.84375,629.015625
ENSG00000011143.16,MKS1,protein_coding,150.9375,147.25,129,143,35.125,120.75,118.625,80.125,142.546875,88.65625
ENSG00000011198.7,ABHD5,protein_coding,1462.875,1192.75,1487.0625,1445,2121,2053.25,1861.625,1906.25,1396.921875,1985.53125
ENSG00000011201.10,ANOS1,protein_coding,59,70.625,51.375,73.25,31,39.625,30.375,36.875,63.5625,34.46875
ENSG00000011243.17,AKAP8L,protein_coding,746.375,868.25,627.625,667.375,1134.875,688.625,955.6875,1045.375,727.40625,956.140625
ENSG00000011258.15,MBTD1,protein_coding,235.125,299.875,260.25,257.375,290.9375,240.125,324,345.8125,263.15625,300.21875
ENSG00000011260.13,UTP18,protein_coding,527.75,605.625,766.625,677,445.5,423.625,505.25,472,644.25,461.59375
ENSG00000011275.18,RNF216,protein_coding,1945.875,2213.125,1950.5,1999.5625,1587.75,1700.875,1631.3125,1596.0625,2027.265625,1629
ENSG00000011295.15,TTC19,protein_coding,1569.75,1487.3125,1458.375,1688.75,1247.4375,1560.25,1579.875,1580.6875,1551.046875,1492.0625
ENSG00000011304.16,PTBP1,protein_coding,14101.1875,15207.125,14663.625,13751,11740.625,11550,11477.375,11454.875,14430.73438,11555.71875
ENSG00000011332.19,DPF1,protein_coding,20,30.75,51.375,30.125,66.5,51,63.25,92.25,33.0625,68.25
ENSG00000011347.9,SYT7,protein_coding,1.625,0,0,7.75,8.5,7.5,10.25,21,2.34375,11.8125
ENSG00000011376.9,LARS2,protein_coding,432.5,305.75,277.375,345,441.25,413.875,402.5625,422.5,340.15625,420.046875
ENSG00000011405.13,PIK3C2A,protein_coding,7324.25,9710.375,8773.75,8495.5,17522.25,15381.75,16236.875,15578.875,8575.96875,16179.9375
ENSG00000011422.11,PLAUR,protein_coding,4860.75,4626.125,4202.5,4452.375,11437.125,12448.375,13376,13721.5,4535.4375,12745.75
ENSG00000011426.10,ANLN,protein_coding,3859.5625,3798.375,3951.625,4000.25,1050.375,1916.125,1517.25,1562.25,3902.453125,1511.5
ENSG00000011451.17,WIZ,protein_coding,2947.75,3122.8125,2214,2171.25,2444.75,2738.375,2940.375,2609.375,2613.953125,2683.21875
ENSG00000011454.16,RABGAP1,protein_coding,1407.375,1450,1465.5625,1395,1225.625,1138.875,1224.75,1247.4375,1429.484375,1209.171875
ENSG00000011465.16,DCN,protein_coding,21.125,29.875,19.875,21,8.5,7.5,5.625,13.375,22.96875,8.75
ENSG00000011478.11,QPCTL,protein_coding,175.9375,178.125,145.75,134.75,234.875,146.5625,289.875,208.25,158.640625,219.890625
ENSG00000011485.14,PPP5C,protein_coding,805.25,1008.625,882.25,857.25,686.25,627.625,763.125,737.9375,888.34375,703.734375
ENSG00000011523.13,CEP68,protein_coding,1110.25,1280.3125,1037.75,1103.25,836.9375,1022.125,858.1875,922.0625,1132.890625,909.828125
ENSG00000011566.14,MAP4K3,protein_coding,1064.5,921,878.875,969.375,894.1875,724.8125,944.75,706.0625,958.4375,817.453125
ENSG00000011590.13,ZBTB32,protein_coding,13.375,16.25,5,12.375,21.875,10.25,22.625,27.75,11.75,20.625
ENSG00000011638.10,TMEM159,protein_coding,205.625,162.75,215.4375,231.125,228.25,190,145.75,203.5,203.734375,191.875
ENSG00000011677.12,GABRA3,protein_coding,1.625,3.625,16.25,11.25,2.75,10.25,0.375,3.625,8.1875,4.25
ENSG00000012048.19,BRCA1,protein_coding,351.5,421,315.25,405.3125,336.125,246.625,211.125,216.875,373.265625,252.6875
ENSG00000012061.15,ERCC1,protein_coding,1445.625,1646.125,1594.75,1596.0625,1769.75,1456.375,1680.875,1663.625,1570.640625,1642.65625
ENSG00000012124.14,CD22,protein_coding,1.625,13.125,0,1.25,1,1.25,6.625,5.625,4,3.625
ENSG00000012171.17,SEMA3B,protein_coding,30.875,11.25,16.25,9,21,49.625,20,21.5,16.84375,28.03125
ENSG00000012174.11,MBTPS2,protein_coding,731.625,637.5625,673.3125,765.375,482.125,749.5,569.25,543.375,701.96875,586.0625
ENSG00000012211.12,PRICKLE3,protein_coding,78.5625,76.25,82.375,54.625,110,43.75,118.625,65.125,72.953125,84.375
ENSG00000012223.12,LTF,protein_coding,3.875,2.125,6.5,2.5,8.5,5,5,7.375,3.75,6.46875
ENSG00000012232.8,EXTL3,protein_coding,1513.375,1826.75,1474.5,1443.375,1249.25,1261.5,1306.375,1348,1564.5,1291.28125
ENSG00000012504.13,NR1H4,protein_coding,2.75,2.75,0,6.75,4.875,2.5,4.125,2.625,3.0625,3.53125
ENSG00000012660.13,ELOVL5,protein_coding,2304.625,2048.25,2067.75,2365.125,3819.125,3032.5,3342.125,3329.25,2196.4375,3380.75
ENSG00000012779.10,ALOX5,protein_coding,2.75,5.25,1.25,3.625,0,3.625,5,0.25,3.21875,2.21875
ENSG00000012817.15,KDM5D,protein_coding,949.625,1139.625,1162.25,947.25,1244.875,1319.5,1819.25,1721,1049.6875,1526.15625
ENSG00000012822.15,CALCOCO1,protein_coding,1288.25,1606.125,1274.375,1534.75,1507.5,1895.125,2194.5,2117.125,1425.875,1928.5625
ENSG00000012963.13,UBR7,protein_coding,402.125,541.875,413.125,521.5625,391.875,389.625,320.8125,363.4375,469.671875,366.4375
ENSG00000012983.11,MAP4K5,protein_coding,3082.125,2910.125,2845.4375,2714.5,3146.5,3134.75,3259.375,2969.25,2888.046875,3127.46875
ENSG00000013016.14,EHD3,protein_coding,142,273,179.875,219.125,63.375,77,37,58.125,203.5,58.875
ENSG00000013275.7,PSMC4,protein_coding,2753.625,3104.5,3015,3136.4375,2673.125,2881.5625,2836.125,2643.5,3002.390625,2758.578125
ENSG00000013288.8,MAN2B2,protein_coding,1881.75,2279.5,1928.6875,1986.375,1673.25,1854.875,1805.0625,1661.8125,2019.078125,1748.75
ENSG00000013293.5,SLC7A14,protein_coding,26.75,49.25,39.25,25.875,27.75,10.25,24.625,17.75,35.28125,20.09375
ENSG00000013297.10,CLDN11,protein_coding,29294.875,28913.75,39700.75,33082.75,5982.25,10066.75,10606.5,8976.875,32748.03125,8908.09375
ENSG00000013306.15,SLC25A39,protein_coding,2300.25,2454.3125,2417.25,2429.8125,2810.9375,2653.0625,2802.5,2719.5625,2400.40625,2746.515625
ENSG00000013364.18,MVP,protein_coding,5045,5263.875,5682.875,4852.625,7081.875,7967.375,6207.625,7544.875,5211.09375,7200.4375
ENSG00000013374.15,NUB1,protein_coding,1055.25,1156.25,1077.125,1164.125,738.875,848.625,809.5,1030.625,1113.1875,856.90625
ENSG00000013375.15,PGM3,protein_coding,3408.9375,2996.6875,3535.25,3354.125,2169.875,2621.75,2821.125,2639.875,3323.75,2563.15625
ENSG00000013392.7,RWDD2A,protein_coding,182.3125,240.875,278.125,273.8125,150.25,149.625,153.875,160.875,243.78125,153.65625
ENSG00000013441.15,CLK1,protein_coding,1578.125,1378.1875,1409.5625,1495.875,1882.25,1821.1875,2499.375,2211.25,1465.4375,2103.515625
ENSG00000013503.9,POLR3B,protein_coding,907.75,1015,919.875,994.25,824.125,895.875,902.5,783,959.21875,851.375
ENSG00000013523.9,ANGEL1,protein_coding,931.375,1198.25,875.625,930.5625,862.3125,1243.75,1034.375,1126.25,983.953125,1066.671875
ENSG00000013561.17,RNF14,protein_coding,1063.25,1083.25,1031.5,1013.125,1072.25,1222.4375,1083.375,1032.5,1047.78125,1102.640625
ENSG00000013563.13,DNASE1L1,protein_coding,839.3125,889,726.6875,757.5,2391.75,2003.1875,2596.375,2511.5,803.125,2375.703125
ENSG00000013573.16,DDX11,protein_coding,345.6875,383.4375,398.875,384.5625,633.625,399.25,607.5,466.25,378.140625,526.65625
ENSG00000013583.8,HEBP1,protein_coding,1351.5,1657.625,1521.375,1641.75,3165.125,2403.125,2866.25,2655.375,1543.0625,2772.46875
ENSG00000013588.5,GPRC5A,protein_coding,614,815.875,704.625,650.5,2128.5,2366.25,2235.75,2388.125,696.25,2279.65625
ENSG00000013619.13,MAMLD1,protein_coding,363.5625,471.9375,285.5,374,487.875,439.6875,512.625,478.4375,373.75,479.65625
ENSG00000013725.14,CD6,protein_coding,1.625,6.125,10.25,0,8.5,6.125,2.25,3.625,4.5,5.125
ENSG00000013810.18,TACC3,protein_coding,848.375,809.6875,878.875,704.75,526.125,536,730.125,570.625,810.421875,590.71875
ENSG00000014123.9,UFL1,protein_coding,1487.75,1437.5625,1355.75,1357.5625,942.875,1240.75,1179.5,883.75,1409.65625,1061.71875
ENSG00000014138.8,POLA2,protein_coding,429.8125,665.375,621.25,523.125,394.375,419,594.875,497.75,559.890625,476.5
ENSG00000014164.6,ZC3H3,protein_coding,273,381,319.75,298.25,332,271.875,273.125,278.3125,318,288.828125
ENSG00000014216.15,CAPN1,protein_coding,7780.625,9494,7976.5,7498.375,8370.75,7577.625,7877.6875,7538.625,8187.375,7841.171875
ENSG00000014257.15,ACPP,protein_coding,5.25,1.125,5,3.625,1.875,7.5,5,3.625,3.75,4.5
ENSG00000014641.17,MDH1,protein_coding,1479.0625,1171.6875,1474.5,1397.4375,1408.25,1696.125,1347.5,1539.75,1380.671875,1497.90625
ENSG00000014824.13,SLC30A9,protein_coding,1703.9375,1441.625,1686.375,1575.75,838.0625,1339.5,931.1875,906.375,1601.921875,1003.78125
ENSG00000014914.19,MTMR11,protein_coding,161.625,180.3125,177.75,173.4375,630,514.75,514.75,586.625,173.28125,561.53125
ENSG00000014919.12,COX15,protein_coding,796.5,756.75,794.375,738.5625,682.625,583.8125,627.625,602.625,771.546875,624.171875
ENSG00000015133.18,CCDC88C,protein_coding,2797.375,3268.125,2869.5,2764.75,1221.625,1278.0625,1198.25,1025.5,2924.9375,1180.859375
ENSG00000015153.14,YAF2,protein_coding,426.5,384.375,521.8125,406.75,379.625,489.25,381.875,406,434.859375,414.1875
ENSG00000015171.18,ZMYND11,protein_coding,2342.25,2295.875,1809.3125,1803.625,1628.8125,1943,1478.5,1774.375,2062.765625,1706.171875
ENSG00000015285.10,WAS,protein_coding,2.75,27.625,5,12.375,40.5,42.5,41.9375,13.375,11.9375,34.578125
ENSG00000015413.9,DPEP1,protein_coding,14.625,5.25,7.75,16.75,15.875,16.875,1.375,18.5,11.09375,13.15625
ENSG00000015475.18,BID,protein_coding,2079.625,1963.4375,2045.375,1903.625,1847.25,2072.125,1756,1956.25,1998.015625,1907.90625
ENSG00000015479.17,MATR3,protein_coding,102.625,126.5,95,99.875,153.0625,119.5,207.6875,222.6875,106,175.734375
ENSG00000015520.14,NPC1L1,protein_coding,0.25,11.25,0,16.75,23.875,6.125,15.5,27.75,7.0625,18.3125
ENSG00000015532.9,XYLT2,protein_coding,686.25,806.8125,731.625,678.75,748.3125,1012.5,985,874.25,725.859375,905.015625
ENSG00000015568.12,RGPD5,protein_coding,954,902,774.125,892.5,1109.0625,1052.4375,1413.625,1225.625,880.65625,1200.1875
ENSG00000015676.17,NUDCD3,protein_coding,1451.625,1604.25,1572.375,1385,963.375,1174.125,1193.4375,1171,1503.3125,1125.484375
ENSG00000016082.14,ISL1,protein_coding,11.25,8.75,17.5,11.25,15,12.75,21.75,8.75,12.1875,14.5625
ENSG00000016391.10,CHDH,protein_coding,5.25,17,5,6.75,6.5,2.5,9.25,6.5,8.5,6.1875
ENSG00000016490.15,CLCA1,protein_coding,11.25,7.125,12.625,2.5,9.25,6.125,5.625,5.625,8.375,6.65625
ENSG00000016602.9,CLCA4,protein_coding,58,47.625,49.125,49,38.25,66.5,40.875,50.25,50.9375,48.96875
ENSG00000016864.16,GLT8D1,protein_coding,1894.75,2000.875,2173.125,1934.125,1542.875,2015.75,2037.25,2104.5625,2000.71875,1925.109375
ENSG00000017260.19,ATP2C1,protein_coding,4494,4335,4475.125,4723.625,7316.375,5596.125,6479.375,6848.375,4506.9375,6560.0625
ENSG00000017483.14,SLC38A5,protein_coding,540.5,574,647.625,657.75,394.375,411.875,489.625,581.375,604.96875,469.3125
ENSG00000017797.11,RALBP1,protein_coding,2457.375,2452.625,2657.4375,2493.625,2768.5,2683.625,2466.125,2450.125,2515.265625,2592.09375
ENSG00000018189.12,RUFY3,protein_coding,414.0625,346.875,319.75,464.4375,720.375,480.25,524.875,533.8125,386.28125,564.828125
ENSG00000018236.14,CNTN1,protein_coding,0.25,1.125,5,2.5,1,3.625,2.25,1.75,2.21875,2.15625
ENSG00000018280.16,SLC11A1,protein_coding,7.625,7.125,12.625,6.75,15,8.75,14.625,10.25,8.53125,12.15625
ENSG00000018408.14,WWTR1,protein_coding,16646.625,17953.625,16756.75,17364.75,12360.875,11264.5,13216.875,12229,17180.4375,12267.8125
ENSG00000018510.12,AGPS,protein_coding,2106.5,1588.875,1964.25,1958.625,1497.5,1744.625,1528.6875,1528.9375,1904.5625,1574.9375
ENSG00000018610.13,CXorf56,protein_coding,516.375,480.6875,493.25,521.5625,288.625,365.625,375.375,368.875,502.96875,349.625
ENSG00000018625.14,ATP1A2,protein_coding,8.75,10.25,6.5,7.75,5.625,14.125,6.625,7.375,8.3125,8.4375
ENSG00000018699.11,TTC27,protein_coding,362.625,358.4375,399.875,355,309.9375,400.5625,257.375,314.75,368.984375,320.65625
ENSG00000018869.16,ZNF582,protein_coding,69.75,84.625,36,94.875,91.5,89.625,85.375,77.25,71.3125,85.9375
ENSG00000019102.11,VSIG2,protein_coding,234,178.125,187.625,247.875,449.875,333.1875,518.125,516.375,211.90625,454.390625
ENSG00000019144.16,PHLDB1,protein_coding,1966.6875,2286.375,1494.375,1878.875,3939.875,3479.625,4216,3981.75,1906.578125,3904.3125
ENSG00000019186.9,CYP24A1,protein_coding,5.25,0,0,0,3.75,0,1.375,4.125,1.3125,2.3125
ENSG00000019485.12,PRDM11,protein_coding,172.875,187.5,241,210.9375,126.5,161,174.4375,148.5,203.078125,152.609375
ENSG00000019505.7,SYT13,protein_coding,2.75,14.625,5,2.5,17.875,11.375,5.625,1.25,6.21875,9.03125
ENSG00000019549.8,SNAI2,protein_coding,45.75,27.625,18.75,29.125,129.625,198.5,152.625,116.5,30.3125,149.3125
ENSG00000019582.14,CD74,protein_coding,30.875,33.125,24.625,14.5,13.125,29.125,18.125,13.375,25.78125,18.4375
ENSG00000019991.15,HGF,protein_coding,422.3125,478.5,590.9375,539.5,523.125,141,220.125,357.75,507.8125,310.5
ENSG00000019995.6,ZRANB1,protein_coding,299.125,530.5625,379.625,397.3125,451.5,334.875,292.25,400.5,401.65625,369.78125
ENSG00000020129.15,NCDN,protein_coding,1037.875,940.375,919.875,861,781.1875,783.5625,785.25,845.375,939.78125,798.84375
ENSG00000020181.17,ADGRA2,protein_coding,712.1875,1040.25,540.375,559.5,413.25,602,684.125,609.1875,713.078125,577.140625
ENSG00000020256.19,ZFP64,protein_coding,526.625,627.625,543.5,511.875,602.0625,563.25,486.375,536,552.40625,546.921875
ENSG00000020426.10,MNAT1,protein_coding,429.8125,334.875,340.125,375.375,308.9375,377.9375,284.25,288.375,370.046875,314.875
ENSG00000020577.13,SAMD4A,protein_coding,3469.5,3158.75,3304.5,3284,4437.125,4578.5,4800,5017,3304.1875,4708.15625
ENSG00000020633.18,RUNX3,protein_coding,23.375,20.125,29.125,23.875,21.875,38.25,35.125,17.75,24.125,28.25
ENSG00000020922.12,MRE11A,protein_coding,505.3125,517.125,594.875,720,355,469.375,393.875,414.625,584.328125,408.21875
ENSG00000021300.13,PLEKHB1,protein_coding,15.75,10.25,10.25,34,8.5,33.75,0,14.375,17.5625,14.15625
ENSG00000021355.12,SERPINB1,protein_coding,1569.75,1811,1721.125,1623.875,1765.375,2110.6875,1700.375,1982.4375,1681.4375,1889.71875
ENSG00000021461.16,CYP3A43,protein_coding,5.25,2.125,3.75,2.5,5.625,1.25,5,9.625,3.40625,5.375
ENSG00000021488.12,SLC7A9,protein_coding,1.625,0,6.5,11.25,11.25,16.875,8.5,3.625,4.84375,10.0625
